,Similarity_Score,Text1,Text2,Group,Date1,Date2,Publisher1,Publisher2,ID1,ID2,proper_nouns1,proper_nouns2,keywords1,keywords2,unit_id
83,0.63107777,"Geweld bij antilockdowndemo in Dublin; Bij een demonstratie tegen de coronamaatregelen in Dublin zijn zeker 23 mensen opgepakt . Relschoppers raakten slaags met de Ierse politie. Drie agenten raakten gewond. De politie zegt er van tevoren al op gerekend te hebben dat het protest gewelddadig zou worden. De ongeregeldheden waren aangekondigd op sociale media. We waren ons bewust van het protest en wat de intentie was. We hebben ons erop voorbereid en waren uiteraard van plan het in toom te houden, aldus de politiecommissaris. Volgens de politie gooiden relschoppers onder meer met vuurwerk. Verschillende parken waren van tevoren afgesloten door de politie. Demonstranten hadden aangekondigd naar het St Stephen's Green-park te willen marcheren. Ondanks de verhoogde politie-inzet kwamen er toch nog honderden mensen naar het centrum van Dublin, zonder mondkapje. Met wapenstokken werden ze weggehouden van het park. Veel politici reageren met afschuw op de rellen. Vicepremier Leo Varadkar schreef op Twitter Dit gedrag van een paar ego sten ondermijnt de offers die miljoenen mensen de afgelopen twaalf maanden hebben gebracht.","Ondernemers in de race voor de Tweede Kamer; Ze zijn zo ongeveer op de vingers van n hand te tellen, zelfstandige ondernemers die kans maken om in de Tweede Kamer te komen. Wat drijft hen om volksvertegenwoordiger te willen worden? Vier ondernemers vertellen. Je moet draagvlak cre ren voor wat je wilt bereiken Romke de Jong D66, plaats 24 Derde generatie ijsmaker in Gorredijk Als ondernemer beslis je vandaag iets en morgen gebeurt het. Als politicus kun je jaren ergens mee bezig zijn voordat er iets gebeurt, en soms gebeurt er zelfs helemaal niets. Maar toch zijn de eigenschappen die je nodig hebt, niet echt anders. Je moet draagvlak cre ren voor wat je wilt bereiken. Dat doet een politicus maar dat doet een ondernemer ook. Die neemt zijn medewerkers en zijn klanten mee met waar hij naartoe wil met zijn onderneming. De komende regeerperiode staan we echt op een splitsing voor waar we met de Nederlandse economie naartoe gaan. Ik wil dat we de keuze maken voor echt duurzaam ondernemen. We kunnen als Nederland vooroplopen met circulair, duurzaam en maatschappelijk verantwoord ondernemen en daar een unique sellingpoint van maken.",medium,2021-02-27 20:30:26,2021-03-01 00:00:00,NOS liveblog,Het Financieele Dagblad,3287531,3290570,"Geweld, Dublin, Leo Varadkar","Tweede Kamer, Tweede Kamer, Romke de Jong","['ongeregeldheden', 'antilockdowndemo', 'wapenstokken', 'stephen', 'demonstranten']","['sellingpoint', 'circulair', 'romke', 'ijsmaker', 'gorredijk']",3287531_3290570
94,0.81077564,"Precies een jaar sinds de eerste positieve test: zo begon de crisis; Nederland leeft zaterdag al precies een jaar met het coronavirus . Op 27 februari 2020 maakt toenmalig minister Bruno Bruins Medische Zorg bekend dat voor het eerst een besmetting is geconstateerd. De pati nt is niet heel ziek, maar uit voorzorg opgenomen in het ziekenhuis in Tilburg. Een terugblik op het begin van de crisis die daarna losbarstte. De Nederlandse overheid gaat er begin 2020 nog van uit dat SARS-CoV-2 de offici le naam van het virus helemaal niet zo gevaarlijk is. Het harde ingrijpen van de Chinese autoriteiten in Wuhan, waar de eerste grote uitbraak was, wordt in het westen vaak in verband gebracht met de autoritaire regeerstijl van de Chinese communistische partij. Niet zo heel besmettelijk Geruststellende woorden overheersen. Zo meldt het RIVM eind januari De ziekte lijkt, met wat er nu bekend is, niet zo heel besmettelijk. Halverwege februari brengt het instituut een kort filmpje naar buiten waarin het uitlegt waarom we ons geen zorgen hoeven te maken over COVID-19. Een dag voordat het nieuws over de eerste pati nt naar buiten komt, benadrukt ook de GGD dat paniek niet nodig is. Dat wordt echter pas maanden later duidelijk.","Partijen willen hogere lasten voor bedrijven, blijkt uit doorrekeningen CPB; Tien partijen kiezen voor flinke lastenverzwaring voor bedrijven . De mate waarin loopt wel sterk uiteen, blijkt uit de doorrekeningen van de verkiezingsprogramma's door het Centraal Planbureau. VVD en SGP laten de lasten voor het bedrijfsleven stijgen met 3,5 miljard euro in 2025, de PvdA met bijna 42 miljard euro. Het CPB heeft de programma's van tien partijen doorgerekend VVD, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, SGP, Denk en 50Plus. In totaal zijn het 2000 maatregelen. Partijen als PVV, Partij voor de Dieren en Forum voor Democratie hebben hun programma's om uiteenlopende redenen niet laten doorrekenen. De meeste partijen willen de komende periode meer geld uitgeven. Ook daarbij zijn grote verschillen te zien. Het verschil tussen de partij die de overheidsuitgaven het minst laat stijgen in 2025, de SGP, en de partij die ze het meest laat stijgen, de SP, is 35 miljard euro. Ondernemersvereniging VNO-NCW noemt het buitengewoon zorgelijk dat de lasten voor het bedrijfsleven van enkele miljarden tot in theorie 42 miljard euro PvdA kunnen oplopen. Deze les lijkt men snel vergeten. De andere partijen blijven daar allemaal onder.",high,2021-02-27 17:37:46,2021-03-01 10:30:10,NU.nl,NOS nieuws,3288528,3287448,"Bruno Bruins, Medische Zorg, Chinese communistische partij, RIVM, GGD","CPB, SGP, CPB, VVD, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, SGP, PVV, Partij voor de Dieren, Forum voor Democratie, SGP, SP","['meldt', 'chinese', 'bruno', 'coronavirus', 'losbarstte']","['lastenverzwaring', 'doorrekeningen', 'verkiezingsprogramma', 'overheidsuitgaven', '50plus']",3288528_3287448
97,0.8503556,"Planbureau: vertrek bedrijven reëel risico bij ambitieuze klimaatplannen; De scherpere milieuregels voor de industrie waarmee politieke partijen klimaatwinst hopen te boeken, leiden tot re le risico's dat bedrijven uit Nederland vertrekken. De mondiale broeikasgasuitstoot wordt dan nauwelijks minder. Daarvoor waarschuwt het Planbureau voor de Leefomgeving PBL maandag. De kans op dit zogeheten weglekeffect is het grootst bij de klimaatvoorstellen die de SP, GroenLinks, D66 en in mindere mate de PvdA doen, zegt het PBL. Bij de ChristenUnie en het CDA speelt dit risico minder. Het PBL heeft de verkiezingsprogramma's van deze politieke partijen geanalyseerd op effecten voor klimaat en milieu. De resultaten daarvan werden maandagochtend gepresenteerd. Het PBL rekent dit door op verzoek van de partijen zelf. De grote afwezige was de VVD, die het klimaatdeel van zijn partijprogramma niet liet doorrekenen. In industrie meeste klimaatwinst Uit de analyse blijkt dat alle politieke partijen grote klimaatwinst hopen te halen in de industri le sector. De vermeden uitstoot in 2030 is daar dan ook het grootst met 16 miljoen ton CO2 in de CDA-plannen tot 32 miljoen ton CO2 in de GroenLinks-plannen.","De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-03-01 00:00:00,2021-03-01 12:59:00,Het Financieele Dagblad,NOS liveblog,3290604,6290523,"Planbureau, Planbureau voor de Leefomgeving, PBL, SP, GroenLinks, D66, PvdA, PBL, ChristenUnie, CDA, PBL, PBL, VVD",Jonge van Volksgezondheid,"['broeikasgasuitstoot', 'klimaatwinst', 'leefomgeving', 'milieuregels', 'zogeheten']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3290604_6290523
98,0.74207294,"Makers van vaccins redden de mens, niet de belegger; Wie farmaceut zegt , zegt overwinsten althans , in sommige kringen . Gewapend met een betonnen octrooiwetgeving kunnen pillendraaiers vragen wat ze willen voor levensreddende medicijnen, is de teneur van de critici. Inderdaad zijn er voorbeelden die het imago van de branche geen goed hebben gedaan. Het sappigste verhaal is van Martin Shkreli, die in 2015 zijn Turing Pharmaceuticals de productierechten liet kopen van het medicijn Daraprim. Prompt ging de prijs van $ 13,50 naar $ 750 per pil. Deze actie leverde Shkreli inmiddels gedetineerd, trouwens de bijnaam meest gehate man van Amerika op. GroenLinks In deze tijden van pandemie zijn de kritische volgers van deze bedrijfstak opnieuw alert. Er gaan al stemmen op om het patent op de diverse vaccins tegen het coronavirus opzij te schuiven. GroenLinks breekt een lans voor dwanglicenties, waaronder de fabrikanten verplicht zijn hun kennis te delen met concurrenten. De fabrikanten met patenten misbruiken hun positie om extra winst te boeken, is de redenering. GroenLinks is niet de enige die kritisch is. Afgelopen week werden de bazen van de grote vaccinfabrikanten stevig aan de tand gevoeld in het Europees Parlement. AstraZeneca minus 3%.","Lezersreacties; Vertaling Als schrijfster kan Marieke Lucas Rijneveld zich als geen ander inleven in een ander. Tot mijn verdriet geeft ze de opdracht terug voor de vertaling van het beroemd geworden gedicht The Hill We Climb Trouw, 27 februari. Uitgever, laat haar de vertaling afmaken, want ze is er al lang mee verbonden in haar hoofd of op papier. En zet een tweede kandidaat naast haar. Geef beide vertalingen naast elkaar uit en de lezer beslist welke gekozen wordt. Laten we nooit iemand buitensluiten om kleur, ras, etniciteit of wat dan ook. Toos Scheffer Tytsjerk Smet? Geen grote kop op de voorpagina nu de rechter in hoger beroep de regering alsnog in het gelijk stelt over de avondklok Trouw, 27 februari. En geen excuses voor eerdere artikelen waarin op basis van de uitspraak van de voorzieningenrechter die Viruswaarheid in het gelijk stelde, werd gesproken van de smet op het blazoen van Rutte. In plaats daarvan een wat weggestopt bericht over het hoger beroep. Frank Hendriks Nijmegen Kaag Dank voor het mooie interview met D66-lijsttrekker Sigrid Kaag Trouw, 27 februari.",high,2021-02-28 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Trouw,3290697,3285370,"Makers van vaccins redden de mens, Martin Shkreli, GroenLinks, GroenLinks, GroenLinks, Europees Parlement, AstraZeneca minus","Lucas Rijneveld, Scheffer Tytsjerk Smet, Frank Hendriks, Sigrid Kaag Trouw","['farmaceut', 'dwanglicenties', 'pharmaceuticals', 'vaccinfabrikanten', 'gedetineerd']","['tytsjerk', 'scheffer', 'lezersreacties', 'alsnog', 'viruswaarheid']",3290697_3285370
115,0.8636399,Park Breda en terras in Gelderse Laren ontruimd; Aan het begin van de avond is park Valkenberg in Breda door de politie ontruimd . Volgens de politie was dat nodig omdat de coronaregels niet werden nageleefd. De ontruiming verliep niet vlekkeloos. Vier mensen werden aangehouden omdat ze spullen naar de politie gooiden. Eerder vandaag ging het Amsterdamse Vondelpark opnieuw dicht vanwege te grote drukte. Dat leidde voor zover bekend niet tot incidenten. Ook in Laren in Gelderland greep de politie in. Een restaurant in de Dorpsstraat had mensen opgeroepen langs te komen in het kader van een actie genaamd unlock de horeca. Daar werden kaarsjes aangestoken. Volgens Omroep Gelderland werd het te druk bij het terras en werd daarom besloten tot ontruiming. E n man werd aangehouden vanwege belediging.,"Manifestatie FvD afgebroken, aanhangers bekeurd voor flyeren zonder afstand; In Nijmegen is een campagnebijeenkomst van Forum voor Democratie met Thierry Baudet eerder be indigd . Dat gebeurde op last van burgemeester Bruls, meldt Omroep Gelderland. Het was op de bijeenkomst te druk, ook omdat er tegendemonstranten op afkwamen. De gemeente kwam daarop met een noodbevel. De politie heeft ook een onbekend aantal mensen bekeurd omdat zij folders uitdeelden zonder daarbij 1,5 meter afstand te houden. Flyeren mag volgens de politie alleen als de folders niet van de ene hand in de andere worden gegeven. Twee mannen zijn opgepakt wegens opruiing.",high,2021-02-27 21:15:58,2021-02-28 13:43:06,NOS liveblog,NOS liveblog,3287530,3287500,Park Breda,"Forum voor Democratie, Thierry Baudet","['nageleefd', 'vondelpark', 'amsterdamse', 'gelderland', 'kaarsjes']","['meldt', 'tegendemonstranten', 'opruiing', 'bekeurd', 'flyeren']",3287530_3287500
128,0.8044745,"Nu rondkomen als student? Let op je aanvullende beurs, huur, \xc3\xa9n ga stemmen; Koop groenten op de markt, shop tweedehands online zijn er genoeg lijstjes met tips om het studentenleven financieel vol te houden. Studeren kost kisten vol geld. Op de kleintjes letten is dus goed, maar welke adviezen maken nu echt het verschil? Uit onderzoek van het Centraal planbureau CPB blijkt dat een kwart van de eerstejaarsstudenten in het hoger onderwijs die recht hebben op een aanvullende beurs, er geen gebruik van maken. Zij lopen daarmee maandelijks gemiddeld 175 euro mis. DUO-woordvoerder Martijn Grimmius weet niet waarom het gebeurt Dit wordt momenteel onderzocht. Wij communiceren het nu nog beter. Zo geven we het duidelijk op onze website aan en zijn we in januari gestart om de campagne bijna achttien op middelbare scholen te verspreiden. In deze campagne leren toekomstige studenten wat studiefinanciering is en wat je financieel nodig hebt om je gewenste opleiding te gaan volgen. Daarin geven we ook aan check altijd of je recht hebt op een aanvullende beurs.","Partijen willen hogere lasten voor bedrijven, blijkt uit doorrekeningen CPB; Tien partijen kiezen voor flinke lastenverzwaring voor bedrijven . De mate waarin loopt wel sterk uiteen, blijkt uit de doorrekeningen van de verkiezingsprogramma's door het Centraal Planbureau. VVD en SGP laten de lasten voor het bedrijfsleven stijgen met 3,5 miljard euro in 2025, de PvdA met bijna 42 miljard euro. Het CPB heeft de programma's van tien partijen doorgerekend VVD, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, SGP, Denk en 50Plus. In totaal zijn het 2000 maatregelen. Partijen als PVV, Partij voor de Dieren en Forum voor Democratie hebben hun programma's om uiteenlopende redenen niet laten doorrekenen. De meeste partijen willen de komende periode meer geld uitgeven. Ook daarbij zijn grote verschillen te zien. Het verschil tussen de partij die de overheidsuitgaven het minst laat stijgen in 2025, de SGP, en de partij die ze het meest laat stijgen, de SP, is 35 miljard euro. Ondernemersvereniging VNO-NCW noemt het buitengewoon zorgelijk dat de lasten voor het bedrijfsleven van enkele miljarden tot in theorie 42 miljard euro PvdA kunnen oplopen. Deze les lijkt men snel vergeten. De andere partijen blijven daar allemaal onder.",high,2021-02-28 21:37:06,2021-03-01 10:30:10,NU.nl,NOS nieuws,3288419,3287448,"CPB, Martijn Grimmius","CPB, SGP, CPB, VVD, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, SGP, PVV, Partij voor de Dieren, Forum voor Democratie, SGP, SP","['studiefinanciering', 'grimmius', 'eerstejaarsstudenten', 'xa9n', 'studentenleven']","['lastenverzwaring', 'doorrekeningen', 'verkiezingsprogramma', 'overheidsuitgaven', '50plus']",3288419_3287448
133,0.8036413,"Einde nadert langzaam voor omstreden investeringssubsidie Bik; Multinationals Het CDA wil zo snel mogelijk af van de Baangerelateerde Investerings Korting Bik. Volgens Tweede Kamerlid Pieter Omtzigt heeft het CDA, in de CPB-doorrekening van haar verkiezingsprogramma, afscheid van deze twee miljard euro investeringssubsidie genomen. Dat zei hij gisteren tijdens een verkiezingsdebat bij WNL op Zondag. Het lijkt erop dat de omstreden Bik een doodgeboren kindje is. Donderdag haalde een Kamermeerderheid al 200 miljoen euro uit de Bik om de bevriezing van de sociale huren komend jaar te financieren. De linkse partijen willen de resterende Bik-gelden benutten om hun wensen uit de verkiezingsprogramma's te financieren. Vandaag komt het Centraal Planbureau CPB met de doorrekeningen van de verkiezingsprogramma's. Bekend is al dat de PvdA het geld wil inzetten voor meer woningbouw. De investeringssubsidie kwam dit najaar plotseling op tafel vanuit de VVD. Uit CPB-berekeningen bleek toen dat tijdens het kabinet Rutte-3 de lasten van het bedrijfsleven alleen maar zijn verhoogd, terwijl VVD-leider Rutte de multinationals juist in 2017 had beloofd dat de dividendbelasting van 2 miljard euro werd afgeschaft. Rutte stuitte op grote politieke weerstand. De VVD speelde het dit najaar politiek hard.","De uitzending van 1 maart: Gasvrij duurder dan verwacht / IC's vol in Hoorn / Genomineerden Libris Literatuurprijs / Doorrekening verkiezingsprogramma's; Wat kost woning aardgasvrij maken ? Het gaat er deze campagne nog nauwelijks over, maar Nederland staat aan het begin van een ongekende verbouwing. Alle negen miljoen woningen en gebouwen moeten van het gas af, voor het klimaat. In de wijken waar men er als proef al mee begonnen is, is nu voor het eerst gedetailleerd gekeken naar het kostenplaatje. Die blijken veel hoger dan verwacht en zullen de komende jaren bovendien amper dalen. Nieuwsuur spreekt met de onderzoeker van het nieuwe rapport en ging naar het Friese Garijp waar ze de hoge kosten herkennen. IC's liggen vol in Hoorn Terwijl de roep om verdere versoepelingen hard klinkt, zijn de besmettingen in de veiligheidsregio Noord-Holland Noord juist heel erg toegenomen de afgelopen dagen, met name in Hoorn. In de eerste golf werd die regio niet hard getroffen, maar er werden gisteren 133 mensen positief getest. Minister de Jonge riep vandaag lijsttrekkers dan ook op behoedzaam te zijn met uitspraken over versoepelingen. Hij verwees daarbij naar de kop van Noord-Holland. We gaan langs in het Dijklander ziekenhuis en we spreken burgemeester Jan Nieuwenburg.",high,2021-03-01 00:00:00,2021-03-01 12:06:47,Trouw,Nieuwsuur,3285323,6290579,"CDA, Pieter, CDA, euro, WNL, Centraal Planbureau CPB, VVD, euro","Friese Garijp, Noord-Holland Noord, Jan Nieuwenburg","['doorrekeningen', 'bevriezing', 'dividendbelasting', 'verkiezingsprogramma', 'omtzigt']","['nieuwenburg', 'gasvrij', 'besmettingen', 'aardgasvrij', 'versoepelingen']",3285323_6290579
153,0.6140714,"Vraag van de eigenaresse van een couscousbar aan PVV-lijsttrekker Wilders; Nadia wil van Wilders weten hoe zij het aan haar zoon moet uitleggen dat hij als tweederangsburger, geboren en getogen in Nederland, wordt weggezet. Wilders bestrijdt dat hij dat doet. Het gaat hem om de instroom van niet-westerse allochtonen, zegt hij. Nadia en Wilders komen in een heftige discussie terecht, over de islam en over de invloed van andere culturen. Wilders Nederlanders zijn vreemden in hun eigen land geworden. De invloed van de politieke islam is onwenselijk. Nadia Bent u ineens theoloog of zo? Ze nodigt hem uit voor couscous. Dat hoeft voor Wilders niet, maar hij wil wel met haar in gesprek.","kruiswoordtest 5898; Horizontaal 1deze Europeanen boeken massaal mediterrane vakanties na 17 mei, meldde Trouw vorige week 7 5hoeveel spelers blijven er over als een voetbalelftal waarvan de oudste drie 27 zijn, buiten gaat sporten? 4 10voor welk horlogemerk maakt Roger Federer voor miljoenen euro's per jaar reclame? 5 11zeerovers leiders van een partij die zeggen dat ze socialer zijn dan de SP en liberaler dan de VVD 7 12godin van de wraak of, figuurlijk, de wrekende gerechtigheid 7, anagram van nee, miss 14minister aan wie Nederland de Mammoetwet dankt 4 16verbeterde of geactualiseerde versie leenwoord uit het Engels, 6 18couplet, strofe achtregelig, met rijmschema abababcc 6, anagr. Ans zat 20..... et avoir, Franse film uit 2002 over een dorpsschooltje 4 21onderzoek van 't parlement, naar 't toeslagenschandaal bijvoorbeeld 7 24begraafplaats taalkundige die op YouTube zeventiende-eeuws Hollands laat horen 7 25taal van de band Altin G n die de oprichter ervan zelf niet verstaat 5 27leesteken dat in krantenkoppen meestal ontbreekt 4 28hoe oud worden Serena Williams en Roger Federer dit jaar? 7. Connie Breukhoven 5 23(1 prik tegen 4 ziekten afk. Oplossing 5897.",medium,2021-02-28 22:43:49,2021-03-01 00:00:00,NOS liveblog,Trouw,3287471,3285386,"Wilders, Nadia, Wilders, Wilders bestrijdt, Nadia, Nadia Bent","Roger Federer voor miljoenen, SP, VVD, 18couplet, Altin G, Serena Williams, Roger Federer, Connie Breukhoven","['onwenselijk', 'couscousbar', 'couscous', 'nederlanders', 'theoloog']","['europeanen', 'geactualiseerde', 'anagr', 'williams', '11zeerovers']",3287471_3285386
157,0.7633487,"Opstand begin van corona-uitbraak; Opstand begin van corona-uitbraak In de gevangenis van Ter Apel ging het goed mis. Volgens de FNV had het voorkomen kunnen worden. Foto ’s ANP/HH Volgens Sander Dekker heeft de PI Ter Apel zich niet aan de interne DJI-richtlijn gehouden. Veel kritiek op beleid gevangenis Ter Apel door Koen Nederlof TER APEL Een opstand in de gevangenis van Ter Apel lijkt het begin te zijn geweest van een corona-uitbraak waarbij bijna de helft van de gedetineerden en tientallen medewerkers ziek werden. Maar dat kon alleen gebeuren door een maandenlang beleid vol fouten, zeggen betrokkenen. En nog altijd maakt het personeel zich zorgen een nieuwe uitbraak ligt volgens hen op de loer. Door de uitbraak raakten bijna 200 mensen besmet, onder wie zo ’n 50 personeelsleden. De Telegraaf ploos uit hoe het zo mis kon gaan. De sleutel ligt bij een opstand op 3 januari, zegt Roy, een medewerker die onder een andere naam zijn verhaal doet. Die opstand werd vreedzaam be indigd, onder meer door het Intern Bijstands Team IBT. Vermoedelijk waarde het coronavirus toen al rond binnen de muren van de bajes, zegt Roy.","D66-leider Kaag wil alvast open voor wie gevaccineerd is; Mensen die gevaccineerd zijn, moeten met een vaccinatiebewijs snel meer vrijheden krijgen, vindt D66-lijsttrekker Sigrid Kaag. Zij wil vaccinatie belonen door voor deze groep de coronamaatregelen te versoepelen. Voor anderen die nog wachten op een vaccin, moeten er gratis sneltesten komen. Horeca, onderwijs, winkels en voetbalstadions kunnen zo eerder en veilig open, denkt D66. Je kunt niet van gevaccineerde mensen verwachten dat ze wachten met leven totdat de laatste prik is gezet, aldus Kaag. Zij pleit ervoor om de vrijheid te omarmen die het vaccineren kan brengen, ook als dat tijdelijke maatschappelijke tweedeling met zich meebrengt, sprak ze zaterdagmiddag op het online verkiezingscongres van D66. Met het plan levert D66-lijsttrekker Kaag stevige kritiek op het coronabeleid van het kabinet, waar Kaag zelf als minister deel van uitmaakt. Het kabinet staat zeer afhoudend tegenover het idee van vaccinatiebewijzen, omdat dat betekent dat de overheid verschil gaat maken in de behandeling van mensen die wel en niet gevaccineerd zijn. Volgens Kaag zijn toch nodig. D66 gaat de campagne in door zich flink af te zetten tegen het coronabeleid van het kabinet.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,De Telegraaf,Trouw,3286378,3285327,"Opstand, Ter Apel, FNV, Sander Dekker, PI, Ter Apel, Koen Nederlof TER, APEL, Ter Apel, Telegraaf, Roy, IBT, Roy","Sigrid Kaag, voetbalstadions, D66, D66","['indigd', 'coronavirus', 'sander', 'bajes', 'anp']","['gevaccineerd', 'gevaccineerde', 'sneltesten', 'vaccinatiebewijs', 'vaccineren']",3286378_3285327
159,0.73227656,"Rutte tegen Klaver: U bent aan het overtoepen! Klaver: 'Er wordt hier gelogen'; VVD-leider Rutte en GroenLinks-leider Klaver krijgen het stevig aan de stok over kernenergie en het klimaat. Rutte waarschuwt Klaver dat hij met al zijn klimaatwensen het draagvlak onder de bevolking verkleint. In Amsterdam is er bijvoorbeeld stevige discussie over de aanleg van windmolens. Er is ook onder GroenLinks-leden veel kritiek op het plan. U bent aan het overtoepen, waarschuwt Rutte. Het is tegen het zere been van Klaver. Hij vindt het slecht dat de VVD de klimaatplannen van de partij niet laat doorrekenen door het Planbureau voor de Leefomgeving. En hij vindt dat zowel Rutte als Hoekstra liegt door te doen alsof kernenergie helpt bij het bereiken van de klimaatdoelen van Parijs. Het bouwen van een kerncentrale duurt zeker wel dertig jaar en binnen tien jaar moet er iets gedaan worden aan het tegengaan van de opwarming van de aarde. Er wordt gelogen door twee leden van het kabinet, stelt Klaver. Rutte en Hoekstra zijn het daar niet mee eens.","Misstanden in Qatar al jaren aan de gang; Misstanden in Qatar al jaren aan de gang Optreden tegen Greenpeace . foto anp/hh Vanaf 2016 wisten we al over de arbeidsomstandigheden in Qatar en nu, drie weken voor de verkiezingen, zijn er politici die wakker worden en ons gaan vertellen dat we de wereldkampioenschappen moeten boycotten. Hoe geloofwaardig zijn ze nog, terwijl iedere dag een groot vrachtvliegtuig uit Qatar over mijn huis vliegt? Frans Bohlander Voetbalwereld 6500 doden tijdens de bouw van voetbalstadions in Qatar, tot nu toe. En Nederland overweegt nog steeds om daar te gaan voetballen. Bespottelijk en onbestaanbaar. Ook Johan Derksen vindt dat Nederland moet afhaken. Ronald de Boer vindt dat weer overdreven en nuanceert dat door te zeggen Het zijn er iets minder. Ok, het waren er maar 5000. Ronduit schandalig. Rob de Jonge Westervoort Vergoeding Hugo de Jonge smeekt de horeca om geduld en de terrassen niet open te gooien. Tel. 27/2. Dat is makkelijk te regelen, als de horeca een eerlijke beloning krijgt ter compensatie, iets waar de horeca al tijden om smeekt! R. den Hartog, Utrecht Restaurant We worden overspoeld met berichten dat de terrassen hoe dan ook open moeten.",high,2021-02-28 22:30:43,2021-03-01 00:00:00,NOS liveblog,De Telegraaf,3287472,3286377,Planbureau voor de Leefomgeving,"Greenpeace, anp/hh, Qatar, Frans Bohlander, Johan Derksen, Ronald de Boer, Rob, Utrecht Restaurant","['klimaatdoelen', 'verkleint', 'klimaatwensen', 'leefomgeving', 'amsterdam']","['greenpeace', 'ronald', 'derksen', 'nuanceert', 'westervoort']",3287472_3286377
171,0.7199042,"Volgens helft FVD-kiezers is corona een complot; De helft van de Forum voor Democratie-kiezers denkt dat het coronavirus is ontwikkeld om burgers wereldwijd te onderdrukken. Dat blijkt uit onderzoek van Ipsos, in opdracht van Nieuwsuur. 51 procent denkt dat het coronavirus een biologisch wapen is dat in een laboratorium is ontwikkeld. De gemiddelde Nederlander en stemmers op andere partijen delen die opvattingen niet. Onder alle Nederlanders gelooft 11 procent dat het virus bewust is ontwikkeld en 13 procent dat het een biologisch wapen is.","Excuses van de koning voor slavernij zijn onafwendbaar; Slavernijverleden Ruttes weigering om excuses te maken voor de slavernijgeschiedenis, is nu al onhoudbaar, betoogt Tineke Bennema. Weigeren is niet alleen ahistorisch, maar ook hovaardig.,De grote Perzische koningen uit de Oudheid lieten zichzelf graag in stenen reli fs afbeelden, zittend op een eenvoudige houten troon met een scepter in de hand. Maar die simpele stoel stond hoog boven op verschillende lagen van mensen die met geheven armen de vloer onder hem stutten. Als je door je oogharen kijkt, zouden zij boeken kunnen zijn in een boekenkast bestaand uit planken. Wie niet beter weet, denkt goh, sympathieke geste, erkenning van het werk van zijn burgers. Maar de koningen keken neer op hun onderdanen en hun bestuur was absoluut, en vaak wreed. Tineke Bennema is historicus. De Amerikaanse vicepresident Kamala Harris maakte gebruik van dezelfde metafoor van mensen die dragen, opofferen en samen meer kracht doorgeven. Nederig stelde ze in haar overwinningsspeech dat zij op de schouders stond van haar moeder, grootmoeder en al die vrouwen voor haar die ertoe bijdroegen dat zij als eerste zwarte Amerikaanse vrouw het vicepresidentschap kon bekleden.",high,2021-02-28 09:25:32,2021-03-01 00:00:00,NU.nl,NRC Handelsblad,3288497,3285647,"Forum voor Democratie-kiezers, Ipsos","Slavernijverleden Ruttes, Tineke Bennema","['ipsos', 'coronavirus', 'nieuwsuur', 'nederlanders', 'opvattingen']","['onafwendbaar', 'ruttes', 'opofferen', 'slavernijverleden', 'amerikaanse']",3288497_3285647
